# time                          signal
1.846623000000000047e+03  1.034615384615384670e+02
1.846707000000000107e+03  1.079307692307692434e+02
1.846789999999999964e+03  1.054769230769230859e+02
1.846874000000000024e+03  1.062615384615384500e+02
1.846958000000000084e+03  1.095153846153846047e+02
1.847041999999999916e+03  1.078769230769230631e+02
1.847123000000000047e+03  1.199384615384615245e+02
1.847203999999999951e+03  1.335461538461538282e+02
1.847288000000000011e+03  1.429307692307692150e+02
1.847371000000000095e+03  1.535538461538461661e+02
1.847454999999999927e+03  1.598615384615384585e+02
1.847538000000000011e+03  1.718692307692307395e+02
1.847623000000000047e+03  1.781769230769230603e+02
1.847707000000000107e+03  1.863538461538461206e+02
1.847789999999999964e+03  1.890923076923076565e+02
1.847874000000000024e+03  1.964692307692307622e+02
1.847958000000000084e+03  2.033307692307692207e+02
1.848041999999999916e+03  2.102384615384615643e+02
1.848124000000000024e+03  2.205307692307692378e+02
1.848205999999999904e+03  2.153769230769230774e+02
1.848289999999999964e+03  2.117153846153846359e+02
1.848373000000000047e+03  2.032846153846153925e+02
1.848455999999999904e+03  2.059230769230769624e+02
1.848539999999999964e+03  2.148230769230769113e+02
1.848624000000000024e+03  2.136769230769231172e+02
1.848708000000000084e+03  2.133923076923076962e+02
1.848790999999999940e+03  2.144307692307692150e+02
1.848874000000000024e+03  2.124769230769230148e+02
1.848958000000000084e+03  2.112230769230768885e+02
1.849041999999999916e+03  2.060923076923076565e+02
1.849123000000000047e+03  1.981384615384615131e+02
1.849203999999999951e+03  1.948384615384615017e+02
1.849288000000000011e+03  1.924076923076922867e+02
1.849371000000000095e+03  1.899153846153845961e+02
1.849454999999999927e+03  1.893999999999999773e+02
1.849538000000000011e+03  1.803538461538461490e+02
1.849623000000000047e+03  1.704692307692307907e+02
1.849707000000000107e+03  1.632769230769230830e+02
1.849789999999999964e+03  1.556692307692307509e+02
1.849874000000000024e+03  1.496923076923076792e+02
1.849958000000000084e+03  1.481384615384615415e+02
1.850041999999999916e+03  1.419923076923076906e+02
1.850123000000000047e+03  1.395923076923076849e+02
1.850203999999999951e+03  1.422923076923077019e+02
1.850288000000000011e+03  1.389769230769231001e+02
1.850371000000000095e+03  1.365461538461538282e+02
1.850454999999999927e+03  1.309846153846154095e+02
1.850538000000000011e+03  1.278461538461538680e+02
1.850623000000000047e+03  1.318384615384615586e+02
1.850707000000000107e+03  1.282230769230769170e+02
1.850789999999999964e+03  1.244153846153846104e+02
1.850874000000000024e+03  1.271153846153846132e+02
1.850958000000000084e+03  1.273461538461538396e+02
1.851041999999999916e+03  1.223923076923076820e+02
1.851123000000000047e+03  1.250615384615384613e+02
1.851203999999999951e+03  1.259769230769231001e+02
1.851288000000000011e+03  1.225153846153846189e+02
1.851371000000000095e+03  1.195846153846153754e+02
1.851454999999999927e+03  1.220000000000000000e+02
1.851538000000000011e+03  1.230769230769230944e+02
1.851623000000000047e+03  1.217461538461538453e+02
1.851707000000000107e+03  1.152923076923077019e+02
1.851789999999999964e+03  1.154076923076923009e+02
1.851874000000000024e+03  1.151769230769230887e+02
1.851958000000000084e+03  1.128769230769230631e+02
1.852041999999999916e+03  1.098000000000000114e+02
1.852124000000000024e+03  1.103153846153846018e+02
1.852205999999999904e+03  1.074076923076923009e+02
1.852289999999999964e+03  1.073307692307692491e+02
1.852373000000000047e+03  1.061307692307692321e+02
1.852455999999999904e+03  1.053076923076922924e+02
1.852539999999999964e+03  1.008769230769230774e+02
1.852624000000000024e+03  9.715384615384616041e+01
1.852708000000000084e+03  9.295384615384615756e+01
1.852790999999999940e+03  9.096923076923077645e+01
1.852874000000000024e+03  8.647692307692310010e+01
1.852958000000000084e+03  8.430000000000001137e+01
1.853041999999999916e+03  8.416153846153845564e+01
1.853123000000000047e+03  8.537692307692307736e+01
1.853203999999999951e+03  8.448461538461539533e+01
1.853288000000000011e+03  8.519999999999998863e+01
1.853371000000000095e+03  7.956923076923077076e+01
1.853454999999999927e+03  7.506153846153846132e+01
1.853538000000000011e+03  7.069230769230769340e+01
1.853623000000000047e+03  6.762307692307692264e+01
1.853707000000000107e+03  6.438461538461537259e+01
1.853789999999999964e+03  6.274615384615383817e+01
1.853874000000000024e+03  5.929999999999999005e+01
1.853958000000000084e+03  5.731538461538461604e+01
1.854041999999999916e+03  5.420000000000000284e+01
1.854123000000000047e+03  4.980769230769230660e+01
1.854203999999999951e+03  4.571538461538462172e+01
1.854288000000000011e+03  4.266923076923077218e+01
1.854371000000000095e+03  4.059230769230769909e+01
1.854454999999999927e+03  3.954615384615384954e+01
1.854538000000000011e+03  3.792307692307692690e+01
1.854623000000000047e+03  3.733076923076923492e+01
1.854707000000000107e+03  3.694615384615384812e+01
1.854789999999999964e+03  3.456153846153846132e+01
1.854874000000000024e+03  3.202307692307692122e+01
1.854958000000000084e+03  2.928461538461538538e+01
1.855041999999999916e+03  2.625384615384615117e+01
1.855123000000000047e+03  2.397692307692307168e+01
1.855203999999999951e+03  2.166153846153845919e+01
1.855288000000000011e+03  1.979230769230769482e+01
1.855371000000000095e+03  1.854615384615384954e+01
1.855454999999999927e+03  1.487692307692307914e+01
1.855538000000000011e+03  1.179230769230769482e+01
1.855623000000000047e+03  1.070769230769230873e+01
1.855707000000000107e+03  9.100000000000001421e+00
1.855789999999999964e+03  7.515384615384615330e+00
1.855874000000000024e+03  6.869230769230769695e+00
1.855958000000000084e+03  6.292307692307693046e+00
1.856041999999999916e+03  6.200000000000001066e+00
1.856124000000000024e+03  7.015384615384615330e+00
1.856205999999999904e+03  7.207692307692307843e+00
1.856289999999999964e+03  7.861538461538462030e+00
1.856373000000000047e+03  7.584615384615385203e+00
1.856455999999999904e+03  8.030769230769230660e+00
1.856539999999999964e+03  9.584615384615384315e+00
1.856624000000000024e+03  1.060000000000000142e+01
1.856708000000000084e+03  1.065384615384615330e+01
1.856790999999999940e+03  1.222307692307692406e+01
1.856874000000000024e+03  1.543846153846153690e+01
1.856958000000000084e+03  1.778461538461538893e+01
1.857041999999999916e+03  2.027692307692307594e+01
1.857123000000000047e+03  2.206153846153846132e+01
1.857203999999999951e+03  2.739230769230769269e+01
1.857288000000000011e+03  3.267692307692308162e+01
1.857371000000000095e+03  3.660769230769231797e+01
1.857454999999999927e+03  4.091538461538462457e+01
1.857538000000000011e+03  4.556923076923077787e+01
1.857623000000000047e+03  4.866923076923076508e+01
1.857707000000000107e+03  5.597692307692307878e+01
1.857789999999999964e+03  6.080769230769229949e+01
1.857874000000000024e+03  6.523076923076922640e+01
1.857958000000000084e+03  6.756153846153846132e+01
1.858041999999999916e+03  7.350000000000000000e+01
1.858123000000000047e+03  7.832307692307691127e+01
1.858203999999999951e+03  8.756923076923077076e+01
1.858288000000000011e+03  9.469230769230769340e+01
1.858371000000000095e+03  9.634615384615383959e+01
1.858454999999999927e+03  1.015307692307692236e+02
1.858538000000000011e+03  1.083230769230769255e+02
1.858623000000000047e+03  1.154153846153846246e+02
1.858707000000000107e+03  1.235076923076923237e+02
1.858789999999999964e+03  1.276384615384615557e+02
1.858874000000000024e+03  1.353307692307692491e+02
1.858958000000000084e+03  1.419923076923076906e+02
1.859041999999999916e+03  1.493923076923076962e+02
1.859123000000000047e+03  1.567230769230769170e+02
1.859203999999999951e+03  1.641076923076923038e+02
1.859288000000000011e+03  1.691538461538461888e+02
1.859371000000000095e+03  1.700307692307692378e+02
1.859454999999999927e+03  1.742846153846153925e+02
1.859538000000000011e+03  1.765615384615384471e+02
1.859623000000000047e+03  1.772461538461538737e+02
1.859707000000000107e+03  1.789076923076923151e+02
1.859789999999999964e+03  1.761538461538461604e+02
1.859874000000000024e+03  1.792769230769230830e+02
1.859958000000000084e+03  1.818538461538461775e+02
1.860041999999999916e+03  1.862153846153846359e+02
1.860124000000000024e+03  1.869692307692307622e+02
1.860205999999999904e+03  1.848307692307692491e+02
1.860289999999999964e+03  1.825384615384615472e+02
1.860373000000000047e+03  1.800923076923077133e+02
1.860455999999999904e+03  1.798692307692307963e+02
1.860539999999999964e+03  1.771461538461538510e+02
1.860624000000000024e+03  1.764461538461538623e+02
1.860708000000000084e+03  1.782999999999999829e+02
1.860790999999999940e+03  1.782307692307692264e+02
1.860874000000000024e+03  1.760846153846154039e+02
1.860958000000000084e+03  1.733153846153846018e+02
1.861041999999999916e+03  1.688461538461538396e+02
1.861123000000000047e+03  1.638307692307692207e+02
1.861203999999999951e+03  1.608615384615384585e+02
1.861288000000000011e+03  1.572076923076922981e+02
1.861371000000000095e+03  1.518923076923077247e+02
1.861454999999999927e+03  1.493384615384615586e+02
1.861538000000000011e+03  1.445846153846154039e+02
1.861623000000000047e+03  1.448846153846153868e+02
1.861707000000000107e+03  1.399000000000000341e+02
1.861789999999999964e+03  1.329846153846153811e+02
1.861874000000000024e+03  1.280076923076923379e+02
1.861958000000000084e+03  1.320000000000000284e+02
1.862041999999999916e+03  1.298461538461538396e+02
1.862123000000000047e+03  1.275769230769230944e+02
1.862203999999999951e+03  1.252461538461538737e+02
1.862288000000000011e+03  1.197000000000000171e+02
1.862371000000000095e+03  1.172615384615384642e+02
1.862454999999999927e+03  1.153846153846153868e+02
1.862538000000000011e+03  1.106923076923076792e+02
1.862623000000000047e+03  1.097538461538461547e+02
1.862707000000000107e+03  1.100307692307692236e+02
1.862789999999999964e+03  1.096000000000000085e+02
1.862874000000000024e+03  1.095999999999999801e+02
1.862958000000000084e+03  1.061538461538461320e+02
1.863041999999999916e+03  9.863846153846151310e+01
1.863123000000000047e+03  9.493076923076922924e+01
1.863203999999999951e+03  8.900769230769229523e+01
1.863288000000000011e+03  8.510769230769230376e+01
1.863371000000000095e+03  8.447692307692305747e+01
1.863454999999999927e+03  8.309999999999999432e+01
1.863538000000000011e+03  8.556923076923077076e+01
1.863623000000000047e+03  8.539230769230769624e+01
1.863707000000000107e+03  8.679230769230770193e+01
1.863789999999999964e+03  8.233846153846153015e+01
1.863874000000000024e+03  8.233846153846154436e+01
1.863958000000000084e+03  8.293846153846153868e+01
1.864041999999999916e+03  8.495384615384615756e+01
1.864124000000000024e+03  8.819230769230769340e+01
1.864205999999999904e+03  8.533846153846153015e+01
1.864289999999999964e+03  8.708461538461538964e+01
1.864373000000000047e+03  8.966923076923077929e+01
1.864455999999999904e+03  8.833846153846154436e+01
1.864539999999999964e+03  8.944615384615384812e+01
1.864624000000000024e+03  8.674615384615383107e+01
1.864708000000000084e+03  8.563076923076921787e+01
1.864790999999999940e+03  8.024615384615384528e+01
1.864874000000000024e+03  8.005384615384613767e+01
1.864958000000000084e+03  7.903076923076923777e+01
1.865041999999999916e+03  7.448461538461538112e+01
1.865123000000000047e+03  7.202307692307691411e+01
1.865203999999999951e+03  6.716923076923076508e+01
1.865288000000000011e+03  6.549999999999998579e+01
1.865371000000000095e+03  6.413846153846154152e+01
1.865454999999999927e+03  5.759999999999999432e+01
1.865538000000000011e+03  5.803846153846154010e+01
1.865623000000000047e+03  5.653076923076923066e+01
1.865707000000000107e+03  5.437692307692307736e+01
1.865789999999999964e+03  5.118461538461539106e+01
1.865874000000000024e+03  4.877692307692307594e+01
1.865958000000000084e+03  4.614615384615384386e+01
1.866041999999999916e+03  4.259230769230769909e+01
1.866123000000000047e+03  4.054615384615384954e+01
1.866203999999999951e+03  3.609230769230769198e+01
1.866288000000000011e+03  3.500000000000000000e+01
1.866371000000000095e+03  3.382307692307692548e+01
1.866454999999999927e+03  3.045384615384614690e+01
1.866538000000000011e+03  2.858461538461538254e+01
1.866623000000000047e+03  2.407692307692307310e+01
1.866707000000000107e+03  1.980769230769230660e+01
1.866789999999999964e+03  1.696923076923076934e+01
1.866874000000000024e+03  1.481538461538461426e+01
1.866958000000000084e+03  1.313846153846153975e+01
1.867041999999999916e+03  1.145384615384615401e+01
1.867123000000000047e+03  1.079999999999999893e+01
1.867203999999999951e+03  1.037692307692307558e+01
1.867288000000000011e+03  1.126923076923077005e+01
1.867371000000000095e+03  1.059999999999999787e+01
1.867454999999999927e+03  1.296153846153846168e+01
1.867538000000000011e+03  1.473076923076922995e+01
1.867623000000000047e+03  1.675384615384615472e+01
1.867707000000000107e+03  2.003076923076923421e+01
1.867789999999999964e+03  2.339230769230769269e+01
1.867874000000000024e+03  2.606923076923077076e+01
1.867958000000000084e+03  2.963076923076923563e+01
1.868041999999999916e+03  3.313076923076923208e+01
1.868124000000000024e+03  3.680769230769231370e+01
1.868205999999999904e+03  4.216153846153846274e+01
1.868289999999999964e+03  4.863076923076922498e+01
1.868373000000000047e+03  5.426153846153845706e+01
1.868455999999999904e+03  6.154615384615384244e+01
1.868539999999999964e+03  6.567692307692307452e+01
1.868624000000000024e+03  7.136923076923076792e+01
1.868708000000000084e+03  7.611538461538461320e+01
1.868790999999999940e+03  7.799230769230769056e+01
1.868874000000000024e+03  8.663076923076923208e+01
1.868958000000000084e+03  9.710769230769231797e+01
1.869041999999999916e+03  1.007230769230769312e+02
1.869123000000000047e+03  1.072153846153846075e+02
1.869203999999999951e+03  1.131538461538461604e+02
1.869288000000000011e+03  1.147153846153846075e+02
1.869371000000000095e+03  1.168230769230769255e+02
1.869454999999999927e+03  1.226230769230769226e+02
1.869538000000000011e+03  1.238692307692307679e+02
1.869623000000000047e+03  1.308000000000000114e+02
1.869707000000000107e+03  1.433230769230769397e+02
1.869789999999999964e+03  1.570846153846153754e+02
1.869874000000000024e+03  1.744076923076923151e+02
1.869958000000000084e+03  1.784769230769231001e+02
1.870041999999999916e+03  1.815692307692307850e+02
1.870123000000000047e+03  1.936999999999999886e+02
1.870203999999999951e+03  2.009384615384615245e+02
1.870288000000000011e+03  2.093846153846153868e+02
1.870371000000000095e+03  2.206923076923077360e+02
1.870454999999999927e+03  2.273461538461538396e+02
1.870538000000000011e+03  2.252769230769230830e+02
1.870623000000000047e+03  2.314307692307692150e+02
1.870707000000000107e+03  2.350461538461537998e+02
1.870789999999999964e+03  2.356769230769230603e+02
1.870874000000000024e+03  2.338076923076922640e+02
1.870958000000000084e+03  2.229846153846154095e+02
1.871041999999999916e+03  2.187923076923077019e+02
1.871123000000000047e+03  2.159307692307692150e+02
1.871203999999999951e+03  2.065000000000000000e+02
1.871288000000000011e+03  2.004769230769231001e+02
1.871371000000000095e+03  1.951999999999999886e+02
1.871454999999999927e+03  1.878769230769230774e+02
1.871538000000000011e+03  1.814153846153846246e+02
1.871623000000000047e+03  1.855000000000000000e+02
1.871707000000000107e+03  1.807692307692307736e+02
1.871789999999999964e+03  1.755153846153846473e+02
1.871874000000000024e+03  1.684846153846154095e+02
1.871958000000000084e+03  1.639230769230769340e+02
1.872041999999999916e+03  1.657000000000000171e+02
1.872124000000000024e+03  1.644076923076923151e+02
1.872205999999999904e+03  1.649769230769230717e+02
1.872289999999999964e+03  1.678461538461538396e+02
1.872373000000000047e+03  1.707923076923077019e+02
1.872455999999999904e+03  1.680384615384615472e+02
1.872539999999999964e+03  1.675615384615384471e+02
1.872624000000000024e+03  1.710769230769230660e+02
1.872708000000000084e+03  1.682846153846153641e+02
1.872790999999999940e+03  1.667153846153846359e+02
1.872874000000000024e+03  1.597615384615384357e+02
1.872958000000000084e+03  1.517076923076922981e+02
1.873041999999999916e+03  1.461999999999999886e+02
1.873123000000000047e+03  1.414153846153845961e+02
1.873203999999999951e+03  1.355461538461538282e+02
1.873288000000000011e+03  1.268923076923076820e+02
1.873371000000000095e+03  1.208384615384615444e+02
1.873454999999999927e+03  1.127769230769230688e+02
1.873538000000000011e+03  1.098153846153846303e+02
1.873623000000000047e+03  1.069307692307692292e+02
1.873707000000000107e+03  9.916923076923077929e+01
1.873789999999999964e+03  9.066923076923077929e+01
1.873874000000000024e+03  8.663076923076921787e+01
1.873958000000000084e+03  8.538461538461538680e+01
1.874041999999999916e+03  8.833846153846154436e+01
1.874123000000000047e+03  8.761538461538461320e+01
1.874203999999999951e+03  8.246153846153846700e+01
1.874288000000000011e+03  8.082307692307692548e+01
1.874371000000000095e+03  7.848461538461538112e+01
1.874454999999999927e+03  7.512307692307692264e+01
1.874538000000000011e+03  7.069230769230767919e+01
1.874623000000000047e+03  6.565384615384614619e+01
1.874707000000000107e+03  6.175384615384614051e+01
1.874789999999999964e+03  5.953076923076922355e+01
1.874874000000000024e+03  5.689230769230768203e+01
1.874958000000000084e+03  5.422307692307692406e+01
1.875041999999999916e+03  5.092307692307691980e+01
1.875123000000000047e+03  4.409230769230768487e+01
1.875203999999999951e+03  3.653076923076922355e+01
1.875288000000000011e+03  3.456923076923076366e+01
1.875371000000000095e+03  3.243076923076922924e+01
1.875454999999999927e+03  2.999230769230769411e+01
1.875538000000000011e+03  2.807692307692307665e+01
1.875623000000000047e+03  2.813076923076922853e+01
1.875707000000000107e+03  2.930000000000000426e+01
1.875789999999999964e+03  2.526153846153846416e+01
1.875874000000000024e+03  2.217692307692307807e+01
1.875958000000000084e+03  2.090769230769230447e+01
1.876041999999999916e+03  1.979999999999999716e+01
1.876124000000000024e+03  1.933076923076923137e+01
1.876205999999999904e+03  1.873076923076922995e+01
1.876289999999999964e+03  2.026153846153846416e+01
1.876373000000000047e+03  1.990000000000000213e+01
1.876455999999999904e+03  1.866923076923076863e+01
1.876539999999999964e+03  2.052307692307692477e+01
1.876624000000000024e+03  1.979999999999999716e+01
1.876708000000000084e+03  1.939999999999999858e+01
1.876790999999999940e+03  1.749230769230769411e+01
1.876874000000000024e+03  1.996923076923076934e+01
1.876958000000000084e+03  2.113076923076923563e+01
1.877041999999999916e+03  2.169230769230769695e+01
1.877123000000000047e+03  2.053846153846154010e+01
1.877203999999999951e+03  2.156153846153846132e+01
1.877288000000000011e+03  2.114615384615384386e+01
1.877371000000000095e+03  2.112307692307692619e+01
1.877454999999999927e+03  2.011538461538461675e+01
1.877538000000000011e+03  1.949230769230769056e+01
1.877623000000000047e+03  1.721538461538461462e+01
1.877707000000000107e+03  1.710769230769230731e+01
1.877789999999999964e+03  1.559230769230769198e+01
1.877874000000000024e+03  1.433076923076923137e+01
1.877958000000000084e+03  1.237692307692307558e+01
1.878041999999999916e+03  1.057692307692307665e+01
1.878123000000000047e+03  9.807692307692308376e+00
1.878203999999999951e+03  9.676923076923078071e+00
1.878288000000000011e+03  7.661538461538461853e+00
1.878371000000000095e+03  7.323076923076923705e+00
1.878454999999999927e+03  5.576923076923078426e+00
1.878538000000000011e+03  5.430769230769230127e+00
1.878623000000000047e+03  5.076923076923076650e+00
1.878707000000000107e+03  4.230769230769229949e+00
1.878789999999999964e+03  4.023076923076922995e+00
1.878874000000000024e+03  4.315384615384615152e+00
1.878958000000000084e+03  4.169230769230768630e+00
1.879041999999999916e+03  4.315384615384615152e+00
1.879123000000000047e+03  5.676923076923076295e+00
1.879203999999999951e+03  6.453846153846154010e+00
1.879288000000000011e+03  7.346153846153845812e+00
1.879371000000000095e+03  8.884615384615385025e+00
1.879454999999999927e+03  9.299999999999998934e+00
1.879538000000000011e+03  1.231538461538461782e+01
1.879623000000000047e+03  1.568461538461538751e+01
1.879707000000000107e+03  1.808461538461538609e+01
1.879789999999999964e+03  2.057692307692307665e+01
1.879874000000000024e+03  2.278461538461538538e+01
1.879958000000000084e+03  2.685384615384615259e+01
1.880041999999999916e+03  2.904615384615384244e+01
1.880124000000000024e+03  3.425384615384615472e+01
1.880205999999999904e+03  4.134615384615384670e+01
1.880289999999999964e+03  4.608461538461538964e+01
1.880373000000000047e+03  4.844615384615384812e+01
1.880455999999999904e+03  5.056153846153846843e+01
1.880539999999999964e+03  5.428461538461538538e+01
1.880624000000000024e+03  5.801538461538461178e+01
1.880708000000000084e+03  6.112307692307692264e+01
1.880790999999999940e+03  6.527692307692308304e+01
1.880874000000000024e+03  6.836153846153845848e+01
1.880958000000000084e+03  7.310769230769230376e+01
1.881041999999999916e+03  7.859230769230768487e+01
1.881123000000000047e+03  8.326923076923074518e+01
1.881203999999999951e+03  8.390769230769228670e+01
1.881288000000000011e+03  8.369230769230769340e+01
1.881371000000000095e+03  8.521538461538459330e+01
1.881454999999999927e+03  8.734615384615382538e+01
1.881538000000000011e+03  8.931538461538460183e+01
1.881623000000000047e+03  9.356923076923077076e+01
1.881707000000000107e+03  9.533076923076922071e+01
1.881789999999999964e+03  1.010076923076922952e+02
1.881874000000000024e+03  1.026076923076923180e+02
1.881958000000000084e+03  1.028307692307692491e+02
1.882041999999999916e+03  1.009000000000000199e+02
1.882123000000000047e+03  9.623076923076925482e+01
1.882203999999999951e+03  9.613846153846154152e+01
1.882288000000000011e+03  9.690769230769228670e+01
1.882371000000000095e+03  9.946923076923076223e+01
1.882454999999999927e+03  9.779230769230768772e+01
1.882538000000000011e+03  9.950000000000000000e+01
1.882623000000000047e+03  9.974615384615384528e+01
1.882707000000000107e+03  9.631538461538460183e+01
1.882789999999999964e+03  9.826153846153844995e+01
1.882874000000000024e+03  9.002307692307691411e+01
1.882958000000000084e+03  9.158461538461538964e+01
1.883041999999999916e+03  9.612307692307693685e+01
1.883123000000000047e+03  9.619230769230769340e+01
1.883203999999999951e+03  9.775384615384615472e+01
1.883288000000000011e+03  1.010999999999999943e+02
1.883371000000000095e+03  1.043461538461538254e+02
1.883454999999999927e+03  1.032615384615384500e+02
1.883538000000000011e+03  1.096384615384615415e+02
1.883623000000000047e+03  1.130076923076922952e+02
1.883707000000000107e+03  1.182076923076922981e+02
1.883789999999999964e+03  1.224846153846153811e+02
1.883874000000000024e+03  1.204923076923077048e+02
1.883958000000000084e+03  1.230153846153846189e+02
1.884041999999999916e+03  1.200384615384615614e+02
1.884124000000000024e+03  1.168615384615384585e+02
1.884205999999999904e+03  1.188999999999999915e+02
1.884289999999999964e+03  1.182692307692307452e+02
1.884373000000000047e+03  1.122153846153846075e+02
1.884455999999999904e+03  1.074307692307692292e+02
1.884539999999999964e+03  1.031923076923076934e+02
1.884624000000000024e+03  1.006615384615384698e+02
1.884708000000000084e+03  9.590000000000001990e+01
1.884790999999999940e+03  9.173846153846155005e+01
1.884874000000000024e+03  9.133076923076922071e+01
1.884958000000000084e+03  9.353076923076923777e+01
1.885041999999999916e+03  9.550000000000000000e+01
1.885123000000000047e+03  9.511538461538461320e+01
1.885203999999999951e+03  9.303076923076923777e+01
1.885288000000000011e+03  9.006153846153847553e+01
1.885371000000000095e+03  8.790769230769230091e+01
1.885454999999999927e+03  8.601538461538461888e+01
1.885538000000000011e+03  8.380000000000001137e+01
1.885623000000000047e+03  8.163076923076921787e+01
1.885707000000000107e+03  7.976923076923077360e+01
1.885789999999999964e+03  7.900000000000000000e+01
1.885874000000000024e+03  7.588461538461538680e+01
1.885958000000000084e+03  7.001538461538460467e+01
1.886041999999999916e+03  6.316153846153845564e+01
1.886123000000000047e+03  5.679230769230768772e+01
1.886203999999999951e+03  5.311538461538461320e+01
1.886288000000000011e+03  4.914615384615385096e+01
1.886371000000000095e+03  4.423076923076923350e+01
1.886454999999999927e+03  4.193076923076924345e+01
1.886538000000000011e+03  4.044615384615384102e+01
1.886623000000000047e+03  3.830769230769230660e+01
1.886707000000000107e+03  3.553076923076923066e+01
1.886789999999999964e+03  2.907692307692308020e+01
1.886874000000000024e+03  2.603846153846154010e+01
1.886958000000000084e+03  2.410769230769230731e+01
1.887041999999999916e+03  2.361538461538460965e+01
1.887123000000000047e+03  2.248461538461538467e+01
1.887203999999999951e+03  2.127692307692307949e+01
1.887288000000000011e+03  1.937692307692307736e+01
1.887371000000000095e+03  1.915384615384615685e+01
1.887454999999999927e+03  2.176153846153846061e+01
1.887538000000000011e+03  2.172307692307692406e+01
1.887623000000000047e+03  2.132307692307692193e+01
1.887707000000000107e+03  2.063846153846153797e+01
1.887789999999999964e+03  2.074615384615384528e+01
1.887874000000000024e+03  2.075384615384615472e+01
1.887958000000000084e+03  1.909230769230769198e+01
1.888041999999999916e+03  1.746923076923076934e+01
1.888124000000000024e+03  1.483076923076922959e+01
1.888205999999999904e+03  1.320769230769230695e+01
1.888289999999999964e+03  1.251538461538461533e+01
1.888373000000000047e+03  1.304615384615384599e+01
1.888455999999999904e+03  1.301538461538461533e+01
1.888539999999999964e+03  1.046153846153846168e+01
1.888624000000000024e+03  9.923076923076923350e+00
1.888708000000000084e+03  9.869230769230767919e+00
1.888790999999999940e+03  9.423076923076921574e+00
1.888874000000000024e+03  9.076923076923076650e+00
1.888958000000000084e+03  9.007692307692305889e+00
1.889041999999999916e+03  9.315384615384614264e+00
1.889123000000000047e+03  1.156923076923076721e+01
1.889203999999999951e+03  1.205384615384615543e+01
1.889288000000000011e+03  1.119230769230769162e+01
1.889371000000000095e+03  1.095384615384615401e+01
1.889454999999999927e+03  1.043846153846153690e+01
1.889538000000000011e+03  1.026153846153846239e+01
1.889623000000000047e+03  1.024615384615384528e+01
1.889707000000000107e+03  9.807692307692306599e+00
1.889789999999999964e+03  9.161538461538462741e+00
1.889874000000000024e+03  9.207692307692306954e+00
1.889958000000000084e+03  9.069230769230768985e+00
1.890041999999999916e+03  9.723076923076922284e+00
1.890123000000000047e+03  9.600000000000001421e+00
1.890203999999999951e+03  9.161538461538462741e+00
1.890288000000000011e+03  9.753846153846154721e+00
1.890371000000000095e+03  1.071538461538461640e+01
1.890454999999999927e+03  1.169999999999999929e+01
1.890538000000000011e+03  1.256923076923076898e+01
1.890623000000000047e+03  1.473076923076922995e+01
1.890707000000000107e+03  1.596923076923076934e+01
1.890789999999999964e+03  1.794615384615384812e+01
1.890874000000000024e+03  2.300769230769230944e+01
1.890958000000000084e+03  2.858461538461538609e+01
1.891041999999999916e+03  3.595384615384615046e+01
1.891123000000000047e+03  3.870769230769231228e+01
1.891203999999999951e+03  4.451538461538461888e+01
1.891288000000000011e+03  4.893076923076922924e+01
1.891371000000000095e+03  5.286923076923077502e+01
1.891454999999999927e+03  5.582307692307691838e+01
1.891538000000000011e+03  6.367692307692307452e+01
1.891623000000000047e+03  7.164615384615385096e+01
1.891707000000000107e+03  7.521538461538460751e+01
1.891789999999999964e+03  8.281538461538460183e+01
1.891874000000000024e+03  9.039230769230769624e+01
1.891958000000000084e+03  9.491538461538461036e+01
1.892041999999999916e+03  9.854615384615382823e+01
1.892124000000000024e+03  1.040076923076922952e+02
1.892205999999999904e+03  1.078230769230769113e+02
1.892289999999999964e+03  1.099615384615384670e+02
1.892373000000000047e+03  1.117230769230769454e+02
1.892455999999999904e+03  1.164307692307692434e+02
1.892539999999999964e+03  1.218692307692307821e+02
1.892624000000000024e+03  1.223615384615384443e+02
1.892708000000000084e+03  1.210846153846153754e+02
1.892790999999999940e+03  1.259692307692307622e+02
1.892874000000000024e+03  1.279153846153846104e+02
1.892958000000000084e+03  1.292307692307692264e+02
1.893041999999999916e+03  1.307923076923076735e+02
1.893123000000000047e+03  1.375461538461538282e+02
1.893203999999999951e+03  1.345384615384615472e+02
1.893288000000000011e+03  1.367384615384615358e+02
1.893371000000000095e+03  1.373307692307692491e+02
1.893454999999999927e+03  1.409846153846154095e+02
1.893538000000000011e+03  1.415692307692307850e+02
1.893623000000000047e+03  1.428000000000000114e+02
1.893707000000000107e+03  1.401461538461538510e+02
1.893789999999999964e+03  1.421846153846153697e+02
1.893874000000000024e+03  1.438692307692307679e+02
1.893958000000000084e+03  1.456769230769230603e+02
1.894041999999999916e+03  1.477461538461538453e+02
1.894123000000000047e+03  1.454000000000000057e+02
1.894203999999999951e+03  1.372923076923077019e+02
1.894288000000000011e+03  1.369692307692307622e+02
1.894371000000000095e+03  1.339692307692307907e+02
1.894454999999999927e+03  1.320384615384615472e+02
1.894538000000000011e+03  1.281153846153846132e+02
1.894623000000000047e+03  1.260692307692307708e+02
1.894707000000000107e+03  1.230384615384615188e+02
1.894789999999999964e+03  1.262000000000000171e+02
1.894874000000000024e+03  1.243923076923076820e+02
1.894958000000000084e+03  1.205769230769230660e+02
1.895041999999999916e+03  1.140307692307692236e+02
1.895123000000000047e+03  1.092769230769230830e+02
